ID,Compounds,Microorganism,hydroxamate,catecholate,a-hydroxycarboxylate,carboxylate,phenolate,citrate,other,SMILES,validate smiles,SMARTS,SELFIES
1,"2,3-dihydroxybenzoic acid","Azobacter vinelandii, Azospirillum lipoferum, Bacillus cereus, Bacillus thuringiensis,  Brucella abortus, Klebsiella oxytoca ",0,1,0,1,0,0,0,OC(=O)c1c(O)c(O)ccc1,True,[#8]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[O][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
2,"2,3-dihydroxybenzoylglycine",Bacillus subtilis,0,1,0,1,0,0,0,c1ccc(O)c(O)c1C(=O)NCC(O)=O,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6](-[#8])=[#8],[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][Branch1][C][O][=O]
3,"2,3-dihydroxybenzoylserine","Aerobacter aerogenes, Escherichia ST2, Escherichia coli, Klebsiella oxytoca",0,1,0,1,0,0,0,OC[C@@H](C(O)=O)NC(=O)c1c(O)c(O)ccc1,True,[#8]-[#6]-[#6@@H](-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[O][C][C@@H1][Branch1][=Branch1][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
4,"2,3-dihydroxybenzoylthreonine",Klebsiella oxytoca,0,1,0,1,0,0,0,O[C@H](C)[C@@H](C(O)=O)NC(=O)c1cccc(O)c1O,True,[#8]-[#6@H](-[#6])-[#6@@H](-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6](-[#8]):[#6]:1-[#8],[O][C@H1][Branch1][C][C][C@@H1][Branch1][=Branch1][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O]
5,2-hydroxybenzoic acid,"Azospirillum lipoferum, Burkholderia cepacia",0,0,0,1,1,0,0,OC(=O)c1c(O)cccc1,True,[#8]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6]:[#6]:[#6]:[#6]:1,[O][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][#Branch1]
6,2-N-methylcoprogen,Magnaporthe grisea,3,0,0,0,0,0,0,OCC\C(C)=C\C(=O)N(O)CCC[C@H](N(C)C(=O)C)C(=O)OCCC(\C)=C\C(=O)N(O)CCC[C@@H]1NC(=O)[C@@H](NC1=O)CCCN(O)C(=O)/C=C(C)/CCO,True,[#8]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6@H](-[#7](-[#6])-[#6](=[#8])-[#6])-[#6](=[#8])-[#8]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6@@H]1-[#7]-[#6](=[#8])-[#6@@H](-[#7]-[#6]-1=[#8])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])/[#6]=[#6](\[#6])-[#6]-[#6]-[#8],[O][C][C][\C][Branch1][C][C][=C][\C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C@H1][Branch1][#Branch2][N][Branch1][C][C][C][=Branch1][C][=O][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][\C][=C][\C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C@@H1][N][C][=Branch1][C][=O][C@@H1][Branch1][=Branch1][N][C][Ring1][#Branch1][=O][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][/C][=C][Branch1][C][C][/C][C][O]
6_ChEBI,desferricoprogen B,,3,0,0,0,0,0,0,OCC\C(C)=C\C(=O)N(O)CCC[C@H](N)C(=O)OCCC(\C)=C\C(=O)N(O)CCC[C@@H]1NC(=O)[C@@H](NC1=O)CCCN(O)C(=O)/C=C(C)/CCO,True,[#8]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6@H](-[#7])-[#6](=[#8])-[#8]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6@@H]1-[#7]-[#6](=[#8])-[#6@@H](-[#7]-[#6]-1=[#8])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])/[#6]=[#6](\[#6])-[#6]-[#6]-[#8],[O][C][C][\C][Branch1][C][C][=C][\C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C][C][C][Branch1][C][\C][=C][\C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C@@H1][N][C][=Branch1][C][=O][C@@H1][Branch1][=Branch1][N][C][Ring1][#Branch1][=O][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][/C][=C][Branch1][C][C][/C][C][O]
7,2-N-methylcoprogen B,"Histoplasma capsulatum, Magnaporthe grisea, Pseudallescheria boydii, Scedosporium apiospermum, Scedosporium aurantiacum",3,0,0,0,0,0,0,OCC\C(C)=C\C(=O)N(O)CCC[C@H](NC)C(=O)OCCC(\C)=C\C(=O)N(O)CCC[C@@H]1NC(=O)[C@@H](NC1=O)CCCN(O)C(=O)/C=C(C)/CCO,True,[#8]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6@H](-[#7]-[#6])-[#6](=[#8])-[#8]-[#6]-[#6]/[#6](-[#6])=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6@@H]1-[#7]-[#6](=[#8])-[#6@@H](-[#7]-[#6]-1=[#8])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])/[#6]=[#6](\[#6])-[#6]-[#6]-[#8],[O][C][C][\C][Branch1][C][C][=C][\C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C@H1][Branch1][Ring1][N][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][\C][=C][\C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C@@H1][N][C][=Branch1][C][=O][C@@H1][Branch1][=Branch1][N][C][Ring1][#Branch1][=O][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][/C][=C][Branch1][C][C][/C][C][O]
8,"3,4-dihydroxybenzoic acid","Bacillus anthracis, Bacillus cereus, Bacillus thuringiensis, Magnetospirillum magneticum",0,1,0,1,0,0,0,c1cc(O)c(O)cc1C(O)=O,True,[#6]1:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:1-[#6](-[#8])=[#8],[C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][C][Branch1][C][O][=O]
9,"3,5-dihydroxybenzoic",Azospirillum lipoferum,0,0,0,1,1,0,0,Oc(c1)cc(O)cc1C(O)=O,True,[#8]-[#6]1:[#6]:[#6](:[#6]:[#6](:[#6]:1)-[#8])-[#6](-[#8])=[#8],[O][C][=Branch1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][=Branch1][C][Branch1][C][O][=O]
10,achromobactin,"Erwinia chrysanthemi, Pseudomonas syringae",0,0,2,0,0,1,0,OC(=O)[C@@]1(O)N(C(=O)CC1)[C@H](C(O)=O)CCNC(=O)C[C@](O)(C(O)=O)CC(=O)OCCN([C@@]2(O)C(O)=O)C(=O)CC2,True,[#8]-[#6](=[#8])-[#6@@]1(-[#8])-[#7](-[#6](=[#8])-[#6]-[#6]-1)-[#6@H](-[#6](-[#8])=[#8])-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6@](-[#8])(-[#6](-[#8])=[#8])-[#6]-[#6](=[#8])-[#8]-[#6]-[#6]-[#7]1-[#6@@](-[#8])(-[#6](-[#8])=[#8])-[#6]-[#6]-[#6]-1=[#8],[O][C][=Branch1][C][=O][C@@][Branch1][C][O][N][Branch1][=Branch2][C][=Branch1][C][=O][C][C][Ring1][#Branch1][C@H1][Branch1][=Branch1][C][Branch1][C][O][=O][C][C][N][C][=Branch1][C][=O][C][C@][Branch1][C][O][Branch1][=Branch1][C][Branch1][C][O][=O][C][C][=Branch1][C][=O][O][C][C][N][Branch1][#Branch2][C@@][Branch1][C][O][C][Branch1][C][O][=O][C][=Branch1][C][=O][C][C][Ring1][=Branch2]
11_r1,acinetobactin,"Acinetobacter baumannii, Acinetobacter haemoliticus",0,1,0,0,0,0,0,c1nc[nH]c1CCN2O[C@@H](C)[C@@H](C2=O)NC(=O)c3c(O)c(O)ccc3,True,[#6]1:[#7]:[#6]:[#7H]:[#6]:1-[#6]-[#6]-[#7]1-[#8]-[#6@@H](-[#6])-[#6@@H](-[#6]-1=[#8])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][N][=C][NH1][C][=Ring1][Branch1][C][C][N][O][C@@H1][Branch1][C][C][C@@H1][Branch1][Branch1][C][Ring1][=Branch1][=O][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
012_r1,acinetoferrin,Acinetobacter haemoliticus,2,0,0,0,0,1,0,CCCCC/C=C/C(=O)N(O)CCCNC(=O)CC(O)(C(O)=O)CC(=O)NCCCN(O)C(=O)\C=C\CCCCC,True,[#6]-[#6]-[#6]-[#6]-[#6]/[#6]=[#6]/[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6](-[#8])(-[#6](-[#8])=[#8])-[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])/[#6]=[#6]/[#6]-[#6]-[#6]-[#6]-[#6],[C][C][C][C][C][/C][=C][/C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][N][C][=Branch1][C][=O][C][C][Branch1][C][O][Branch1][=Branch1][C][Branch1][C][O][=O][C][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][\C][=C][\C][C][C][C][C]
13,acyl-desferrioxamine 1,Micrococcus luteus,3,0,0,0,0,0,0,c1ccccc1CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,True,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7],[C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N]
14,acyl-desferrioxamine 2,Micrococcus luteus,3,0,0,0,0,0,0,c1ccccc1CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)C,True,[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6],[C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C]
015_r1,acyl-desferrioxamine 3,Micrococcus luteus,3,0,0,0,0,0,0,CC[C@H](C)CCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,True,[#6]-[#6]-[#6@H](-[#6])-[#6]-[#6]-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7],[C][C][C@H1][Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N]
016_r1,acyl-desferrioxamine 4,Micrococcus luteus,3,0,0,0,0,0,0,CC[C@H](C)CCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,True,[#6]-[#6]-[#6@H](-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7],[C][C][C@H1][Branch1][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N]
016_r2,acyl-desferrioxamine 4_,Micrococcus luteus,3,0,0,0,0,0,0,CC[C@@H](C)CCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,True,[#6]-[#6]-[#6@@H](-[#6])-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7],[C][C][C@@H1][Branch1][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N]
017_r1,acyl-desferrioxamine 5,Micrococcus luteus,3,0,0,0,0,0,0,CC[C@H](C)CCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)C,True,[#6]-[#6]-[#6@H](-[#6])-[#6]-[#6]-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6],[C][C][C@H1][Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C][C][C][N][C][=Branch1][C][=O][C]
23,aerobactin,"Escherichia coli, Vibrio sp. DS40M5",2,0,0,2,0,1,0,O=C(C)N(O)CCCC[C@@H](C(O)=O)NC(=O)CC(O)(C(O)=O)CC(=O)N[C@H](C(O)=O)CCCCN(O)C(=O)C,True,[#8]=[#6](-[#6])-[#7](-[#8])-[#6]-[#6]-[#6]-[#6]-[#6@@H](-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6]-[#6](-[#8])(-[#6](-[#8])=[#8])-[#6]-[#6](=[#8])-[#7]-[#6@H](-[#6](-[#8])=[#8])-[#6]-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6],[O][=C][Branch1][C][C][N][Branch1][C][O][C][C][C][C][C@@H1][Branch1][=Branch1][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C][C][Branch1][C][O][Branch1][=Branch1][C][Branch1][C][O][=O][C][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][Branch1][C][O][=O][C][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C]
024_r1,aeruginic acid,Pseudomonas aeruginosa,0,0,0,1,0,0,1,Oc1cccnc1C(=N2)SC[C@@]2(C(O)=O)C,True,[#8]-[#6]1:[#6]:[#6]:[#6]:[#7]:[#6]:1-[#6]1=[#7]-[#6@](-[#6]-[#16]-1)(-[#6](-[#8])=[#8])-[#6],[O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=N][S][C][C@@][Ring1][Ring2][Branch1][=Branch1][C][Branch1][C][O][=O][C]
025_r1,agrobactin,Agrobacterium tumefaciens,0,3,0,0,0,0,0,c1ccc(O)c(O)c1C(=O)NCCCN(C(=O)[C@H]2N=C(O[C@@H]2C)c3c(O)c(O)ccc3)CCCCNC(=O)c4c(O)c(O)ccc4,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#7](-[#6](=[#8])-[#6@H]1-[#7]=[#6](-[#8]-[#6@@H]-1-[#6])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1)-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][N][Branch2][Ring1][=N][C][=Branch1][C][=O][C@H1][N][=C][Branch1][=Branch1][O][C@@H1][Ring1][Branch1][C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
026_r1,agrobactin A,,0,3,0,0,0,0,0,c1ccc(O)c(O)c1C(=O)NCCCN(C(=O)[C@H]([C@@H](C)O)NC(=O)c2c(O)c(O)ccc2)CCCCNC(=O)c3c(O)c(O)ccc3,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#7](-[#6](=[#8])-[#6@H](-[#6@@H](-[#6])-[#8])-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1)-[#6]-[#6]-[#6]-[#6]-[#7]-[#6](=[#8])-[#6]1:[#6](-[#8]):[#6](-[#8]):[#6]:[#6]:[#6]:1,[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][N][Branch2][Ring1][S][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C@@H1][Branch1][C][C][O][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2][C][C][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring1][Branch2]
27,albomycin d1,,3,0,0,0,0,0,1,c1cc(=O)n(C)c(=O)n1[C@@H]([C@H](O)[C@@H]2O)S[C@@H]2[C@@H](O)[C@@H](C(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CCCN(O)C(=O)C)NC(=O)[C@H](CCCN(O)C(=O)C)NC(=O)[C@@H](N)CCCN(O)C(=O)C,True,[#6]1:[#6]:[#6](=[#8]):[#7](-[#6]):[#6](=[#8]):[#7]:1-[#6@H]1-[#6@H](-[#8])-[#6@H](-[#8])-[#6@H](-[#16]-1)-[#6@@H](-[#8])-[#6@@H](-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6@H](-[#6]-[#8])-[#7]-[#6](=[#8])-[#6@H](-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6])-[#7]-[#6](=[#8])-[#6@H](-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6])-[#7]-[#6](=[#8])-[#6@@H](-[#7])-[#6]-[#6]-[#6]-[#7](-[#8])-[#6](=[#8])-[#6],[C][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C@@H1][Branch1][#Branch1][C@H1][Branch1][C][O][C@@H1][O][S][C@@H1][Ring1][Ring2][C@@H1][Branch1][C][O][C@@H1][Branch1][=Branch1][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C@H1][Branch1][=N][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][Branch1][=N][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][C][N][Branch1][C][O][C][=Branch1][C][=O][C]
30,alcaligin,"Alcaligenes denitrificans, Bordetella bronchiseptica, Bordetella pertussis",2,0,0,0,0,0,0,ON1CC[C@H](O)CNC(=O)CCC(=O)N(O)CC[C@H](O)CNC(=O)CCC1=O,True,[#8]-[#7]1-[#6]-[#6]-[#6@H](-[#8])-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6](=[#8])-[#7](-[#8])-[#6]-[#6]-[#6@H](-[#8])-[#6]-[#7]-[#6](=[#8])-[#6]-[#6]-[#6]-1=[#8],[O][N][C][C][C@H1][Branch1][C][O][C][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][N][Branch1][C][O][C][C][C@H1][Branch1][C][O][C][N][C][=Branch1][C][=O][C][C][C][Ring2][Ring1][#Branch2][=O]
31,alterobactin A,,0,1,2,0,0,0,0,c1ccc(O)c(O)c1C(=O)NCCCC[C@H](N)[C@@H](O)CC(=O)N[C@H]2COC(=O)[C@H]([C@H](O)C(O)=O)NC(=O)CNC(=O)[C@H]([C@H](O)C(O)=O)NC(=O)[C@@H](NC(=O)CNC2=O)CCCNC(N)=N,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6@H](-[#7])-[#6@@H](-[#8])-[#6]-[#6](=[#8])-[#7]-[#6@H]1-[#6]-[#8]-[#6](=[#8])-[#6@H](-[#6@H](-[#8])-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6]-[#7]-[#6](=[#8])-[#6@H](-[#6@H](-[#8])-[#6](-[#8])=[#8])-[#7]-[#6](=[#8])-[#6@@H](-[#7]-[#6](=[#8])-[#6]-[#7]-[#6]-1=[#8])-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7],[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][C][C@H1][Branch1][C][N][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][N][C@H1][C][O][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C@H1][Branch1][C][O][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C@H1][Branch1][C][O][C][Branch1][C][O][=O][N][C][=Branch1][C][=O][C@@H1][Branch1][=N][N][C][=Branch1][C][=O][C][N][C][Ring2][Ring2][C][=O][C][C][C][N][C][Branch1][C][N][=N]
32,alterobactin B,,0,1,2,1,0,0,0,c1ccc(O)c(O)c1C(=O)NCCCC[C@@H](N)[C@@H](O)CC(=O)N[C@H](CO)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H]([C@H](O)C(O)=O)C(=O)NCC(=O)N[C@H](C(O)=O)[C@H](O)C(O)=O,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#6@@H](-[#7])-[#6@@H](-[#8])-[#6]-[#6](=[#8])-[#7]-[#6@H](-[#6]-[#8])-[#6](=[#8])-[#7]-[#6]-[#6](=[#8])-[#7]-[#6@@H](-[#6]-[#6]-[#6]-[#7]-[#6](-[#7])=[#7])-[#6](=[#8])-[#7]-[#6@@H](-[#6@H](-[#8])-[#6](-[#8])=[#8])-[#6](=[#8])-[#7]-[#6]-[#6](=[#8])-[#7]-[#6@H](-[#6](-[#8])=[#8])-[#6@H](-[#8])-[#6](-[#8])=[#8],[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][C][C@@H1][Branch1][C][N][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][N][C@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][C][N][C][Branch1][C][N][=N][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C@H1][Branch1][C][O][C][Branch1][C][O][=O][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][Branch1][C][O][=O][C@H1][Branch1][C][O][C][Branch1][C][O][=O]
33,aminochelin,Azobacter vinelandii,0,1,0,0,0,0,0,c1ccc(O)c(O)c1C(=O)NCCCCN,True,[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#8]):[#6]:1-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]-[#6]-[#7],[C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][C][C][N]
